Time,PositionState,SickingState,x,y,z,CauseOfDeath,sickNumber,immunedNb,deadNb,,,,SickingState,Infected Count,Dead count,,Infected at Home,Infected is moving,Infected not moving,Infected Returning Home
42.32233,AtHome,Healthy,95.56001,0.5,-2.185684,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,60.72091,0.5,40.89397,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,1.848,0.5,-66.29366,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,96.76624,0.5,-25.71692,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,50.21765,0.5,-93.08099,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,64.18329,0.5,-35.62509,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,98.86768,0.5,-112.4223,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-113.9001,0.5,-115.8896,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,104.4377,0.5,117.53,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-67.69177,0.5,83.53171,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-121.1017,0.5,-117.4682,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-55.32177,0.5,99.6013,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-70.58278,0.5,44.71519,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-112.4364,0.5,-120.0231,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-41.63487,0.5,98.57356,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-12.66859,0.5,14.20932,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-87.65421,0.5,13.90181,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,67.68511,0.5,122.0902,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,47.99011,0.5,85.3954,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-68.08916,0.5,44.04398,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,23.5322,0.5,-33.06847,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,114.0467,0.5,70.76928,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,69.02721,0.5,-2.392631,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,66.09693,0.5,-122.5964,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-78.2041,0.5,0.1308136,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-0.5461731,0.5,-65.34601,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-55.09676,0.5,-109.0902,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,28.64538,0.5,24.75904,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-71.63191,0.5,-57.75865,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-36.016,0.5,12.9938,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-89.06261,0.5,59.33829,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,74.9112,0.5,64.31275,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,16.9339,0.5,105.8418,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-116.5784,0.5,-110.5071,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,46.14901,0.5,114.9115,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-97.96465,0.5,26.55951,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,10.47625,0.5,118.6052,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-80.16893,0.5,32.72512,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-60.48499,0.5,92.89804,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-38.89193,0.5,95.3336,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,9.431763,0.5,101.5751,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,60.07703,0.5,-113.2471,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,4.411682,0.5,2.943741,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-85.37245,0.5,-8.388031,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,66.00493,0.5,6.30809,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,55.16737,0.5,87.92728,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-55.96109,0.5,-14.79601,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-2.240791,0.5,123.8049,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-76.4894,0.5,-66.0891,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-27.81392,0.5,-92.69884,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,28.20988,0.5,-114.2434,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-119.1339,0.5,-17.79698,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-67.49612,0.5,-13.68068,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-119.2984,0.5,39.38931,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-93.88497,0.5,-99.43584,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,108.857,0.5,-70.84975,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-74.62811,0.5,-115.0208,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,2.776787,0.5,21.76233,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-27.40805,0.5,-77.56004,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-115.0065,0.5,64.9062,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-110.7589,0.5,-73.92299,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,25.66655,0.5,75.6697,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,118.762,0.5,-47.93565,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-14.75502,0.5,-90.4299,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-9.967579,0.5,-21.95473,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-74.93385,0.5,72.22983,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,111.6662,0.5,-39.81672,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-10.62555,0.5,-122.7227,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,115.1519,0.5,-12.64234,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,83.10793,0.5,100.6747,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,42.43945,0.5,-22.18826,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,36.62797,0.5,-70.5153,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-12.42916,0.5,39.67443,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-88.88581,0.5,-63.63976,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-4.06097,0.5,30.78164,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-23.0634,0.5,-32.40443,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-111.0721,0.5,-56.97991,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-10.66168,0.5,121.9545,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,34.66146,0.5,-73.39561,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,77.94618,0.5,-113.2978,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,89.57112,0.5,7.36113,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,102.391,0.5,-121.5533,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-91.77911,0.5,94.92505,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,26.11638,0.5,23.80209,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,15.75618,0.5,76.50992,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-62.79582,0.5,102.6235,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,20.25656,0.5,11.7592,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-88.1953,0.5,-0.02099609,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-114.0525,0.5,-104.4245,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-63.431,0.5,75.81543,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,0.6339417,0.5,69.17855,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,37.16999,0.5,50.9282,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-48.48473,0.5,25.5648,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,96.4872,0.5,23.78024,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-25.69492,0.5,114.4223,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-4.741531,0.5,-121.188,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-57.32731,0.5,40.10603,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,73.31651,0.5,-83.25526,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-0.8244629,0.5,-71.94754,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-82.22505,0.5,-30.55589,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-37.03071,0.5,41.88007,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-104.5592,0.5,98.8484,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,9.800121,0.5,-0.3800812,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-31.77957,0.5,8.074802,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-41.1637,0.5,-78.01278,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-0.2280045,0.5,-87.81464,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,61.72898,0.5,54.38613,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,122.8777,0.5,-23.36539,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,23.65662,0.5,92.14622,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,14.23688,0.5,65.86993,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-58.87852,0.5,84.39124,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,87.11475,0.5,-2.747375,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,59.25,0.5,-79.77626,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-99.79788,0.5,12.22061,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,97.53577,0.5,0.9656677,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-79.11131,0.5,-60.95211,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,23.25906,0.5,98.11112,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,8.723038,0.5,-52.18316,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,122.6747,0.5,15.01815,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,16.49014,0.5,4.174847,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-55.297,0.5,58.43839,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-39.29846,0.5,112.7899,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-12.11681,0.5,-89.50823,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-62.56401,0.5,-32.35791,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-66.83939,0.5,96.61055,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-23.91346,0.5,-11.40086,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-96.56313,0.5,-68.72224,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-118.4421,0.5,22.18689,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-21.47452,0.5,74.84138,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-43.30649,0.5,88.99026,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,10.55671,0.5,89.96432,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,107.6906,0.5,115.7334,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-23.88929,0.5,-105.9608,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-44.4066,0.5,-84.26746,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-15.11775,0.5,-99.37549,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-27.90175,0.5,50.90364,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-117.1029,0.5,68.7378,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-78.12857,0.5,22.24897,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-85.18332,0.5,60.3485,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,10.04137,0.5,-5.789745,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,44.19687,0.5,-0.4227295,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,89.34902,0.5,117.8233,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,118.0359,0.5,-113.5022,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-18.74362,0.5,-66.63579,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-113.8781,0.5,22.5683,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-37.92025,0.5,15.08327,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,83.46265,0.5,41.10323,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-124.6139,0.5,102.4613,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,110.4844,0.5,-19.93577,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-63.33241,0.5,-36.40266,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,85.77373,0.5,-83.86033,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,89.2618,0.5,-40.64251,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-72.90915,0.5,78.39447,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,16.87242,0.5,-97.54655,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-59.9512,0.5,19.76521,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,38.97023,0.5,-6.749226,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,87.99007,0.5,-89.98567,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-69.42943,0.5,36.9212,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,101.0427,0.5,-106.3524,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-52.68581,0.5,-7.410388,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,28.82369,0.5,-46.28708,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,109.7817,0.5,-66.02937,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,78.91446,0.5,-51.61781,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-3.746944,0.5,-36.92607,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,120.091,0.5,-40.81936,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,12.88052,0.5,2.501709,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-27.05936,0.5,86.00378,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,15.94387,0.5,5.140705,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,61.85585,0.5,-9.96439,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,95.91987,0.5,32.34022,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,37.38722,0.5,-61.77663,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,12.74179,0.5,102.6548,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-101.5474,0.5,-32.08767,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,90.45029,0.5,34.34783,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-38.19389,0.5,-113.3433,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-3.189968,0.5,-4.889801,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,86.83031,0.5,123.7707,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,105.1672,0.5,-93.17157,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-95.15393,0.5,86.84212,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-0.2772369,0.5,-76.58926,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,67.11402,0.5,-118.3996,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-61.42671,0.5,67.96232,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,78.5358,0.5,56.34966,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,112.2439,0.5,-49.42231,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,54.63814,0.5,85.49353,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-5.133701,0.5,110.6358,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,27.12582,0.5,-107.2447,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-81.28673,0.5,5.013931,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-73.70508,0.5,-120.6437,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-90.98109,0.5,98.28421,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-89.48898,0.5,24.86261,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-88.04193,0.5,54.07199,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,109.282,0.5,47.96248,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,103.0491,0.5,81.76085,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-84.33893,0.5,66.76429,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,77.63907,0.5,50.68945,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-96.50834,0.5,-12.13954,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-18.39905,0.5,47.10232,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-12.57621,0.5,-119.2409,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,6.355572,0.5,119.5839,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,63.5482,0.5,-24.19119,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,74.86987,0.5,-34.94934,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,41.2974,0.5,-123.3146,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,101.4687,0.5,-66.59433,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,121.7954,0.5,-46.44264,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,33.22816,0.5,-106.3853,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,54.37323,0.5,14.33115,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-56.23357,0.5,-124.1207,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-77.78893,0.5,-99.87694,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,81.35104,0.5,-91.27103,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-5.982388,0.5,11.02646,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,30.11479,0.5,-106.4686,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-119.538,0.5,120.1404,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,110.0992,0.5,11.34189,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,59.76051,0.5,-78.68288,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-107.281,0.5,-81.58434,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-4.263504,0.5,21.20601,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,70.16975,0.5,11.08731,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,109.8351,0.5,-107.5681,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-66.70201,0.5,116.4768,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,29.10625,0.5,93.29008,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,3.306641,0.5,-32.78862,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,60.90768,0.5,89.28474,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,90.98083,0.5,26.60946,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,31.76245,0.5,72.11435,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-64.60797,0.5,-17.05818,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-26.31716,0.5,-26.93175,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-77.64203,0.5,-29.65139,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,83.45514,0.5,-22.22927,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-24.10801,0.5,-87.74647,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-1.74321,0.5,14.99678,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,44.0615,0.5,-43.48396,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,4.62373,0.5,-71.08594,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-38.27472,0.5,117.9187,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-117.202,0.5,-4.529758,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
